"Date","Check Number","Description","Debit","Credit","Running Balance"
02/01/2006,0006769,DOM VA NC POWER BILLPYMT,$96.00,,$7330.27
02/01/2006,0006772,CHECK,$87.08,,$7243.19
02/01/2006,0006770,CHECK,$129.00,,$7114.19
02/02/2006,,SFWY 1084 PIDGEON HILL,$20.00,,$7094.19
02/02/2006,0006756,CHECK,$80.00,,$7014.19
02/02/2006,0006768,CHECK,$752.00,,$6262.19
02/03/2006,0006774,CHECK,$130.47,,$6131.72
02/07/2006,,CHECK,$39.00,,$6092.72
02/08/2006,0006764,CHECK,$9.00,,$6083.72
02/09/2006,,ITT ADVANCED ENGPAYROLL,,$3312.73,$9396.45
02/09/2006,0006775,CHECK,$80.00,,$9316.45
02/09/2006,0006776,CHECK,$80.00,,$9236.45
02/10/2006,,PROGRESSIVE INS.INS PREM,$320.54,,$8915.91
02/13/2006,,COUNTRYSIDE,$200.00,,$8715.91
02/13/2006,0006748,CHECK,$850.00,,$7865.91
02/13/2006,0006767,CHECK,$850.00,,$7015.91
02/14/2006,,DEPOSIT,,$60.79,$7076.70
02/14/2006,0006779,AMERICAN EXPRESSCHECK PYMT,$11.11,,$7065.59
02/14/2006,0006754,CHECK,$20.00,,$7045.59
02/14/2006,0006777,CHECK,$144.03,,$6901.56
02/14/2006,0006782,CHECK,$263.00,,$6638.56
02/15/2006,0006785,CHECK,$5.28,,$6633.28
02/15/2006,0006784,CHECK,$129.00,,$6504.28
02/15/2006,0006781,CHECK,$144.00,,$6360.28
02/16/2006,0006780,CHECK,$15.00,,$6345.28
02/17/2006,,INTEREST PAYMENT,,$0.57,$6345.85
02/17/2006,0006783,CHECK,$65.00,,$6280.85
02/17/2006,0006786,CHECK,$84.76,,$6196.09

	
Date,Check Number,Description,Debit,Credit,Running Balance

02/21/2006,,OTHER ATM NETWORK FEE,$2.00,,$6194.09
02/21/2006,,PUBLIC SERVICE,$82.00,,$6112.09
02/22/2006,,OTHER ATM NETWORK FEE,$2.00,,$6110.09
02/22/2006,,W.F.B,$42.00,,$6068.09
02/23/2006,,PROGRESSIVE INS.INS PREM,,$320.54,$6388.63
02/23/2006,,ITT ADVANCED ENGPAYROLL,,$2925.30,$9313.93
02/24/2006,,DEPOSIT,,$175.00,$9488.93
02/27/2006,,POTOMAC RUN 2,$60.00,,$9428.93
02/27/2006,0006787,CHECK,$400.00,,$9028.93
02/28/2006,0006790,AMERICAN EXPRESSCHECK PYMT,$1632.00,,$7396.93
03/01/2006,,COUNTRYSIDE,$40.00,,$7356.93
03/06/2006,0006771,CHECK,$70.00,,$7286.93
03/07/2006,0006792,CHECK,$17.00,,$7269.93
03/07/2006,,CHECK,$39.00,,$7230.93
03/08/2006,0006797,DOM VA NC POWER BILLPYMT,$110.00,,$7120.93
03/08/2006,0006795,CHECK,$83.00,,$7037.93
03/08/2006,0006803,CHECK,$89.01,,$6948.92
03/08/2006,0006766,CHECK,$184.00,,$6764.92
03/08/2006,0006760,CHECK,$201.00,,$6563.92
03/08/2006,0006798,CHECK,$263.00,,$6300.92
03/08/2006,0006794,CHECK,$382.00,,$5918.92
03/09/2006,,ITT ADVANCED ENGPAYROLL,,$3388.02,$9306.94
03/09/2006,0006796,WASH GAS UTILITYCHECKPAYMT,$233.00,,$9073.94
03/09/2006,0006789,CHECK,$25.00,,$9048.94
03/09/2006,0006802,CHECK,$25.00,,$9023.94
03/09/2006,0006804,CHECK,$31.50,,$8992.44
03/10/2006,0006809,CHECK,$37.49,,$8954.95
03/13/2006,,POTOMAC RUN 2,$100.00,,$8854.95
03/13/2006,0006788,CHECK,$11.00,,$8843.95
03/13/2006,0006801,CHECK,$15.00,,$8828.95
03/13/2006,0006808,CHECK,$25.00,,$8803.95
03/14/2006,,DEPOSIT,,$651.00,$9454.95
03/14/2006,0006799,CHECK,$25.00,,$9429.95
03/14/2006,0006813,CHECK,$83.41,,$9346.54
03/15/2006,0006806,CHECK,$80.00,,$9266.54
03/15/2006,0006812,CHECK,$100.00,,$9166.54
03/15/2006,0006815,CHECK,$135.00,,$9031.54
03/16/2006,,ITT ADVANCED ENGPAYROLL,,$1083.54,$10115.08
03/16/2006,,HERNDON SAFEWAY,$60.00,,$10055.08
03/16/2006,0006814,CHECK,$30.98,,$10024.10
03/20/2006,0006819,OLD NAVY #5530  PURCHASE,$24.14,,$9999.96
03/20/2006,0006810,CHECK,$187.95,,$9812.01
03/21/2006,,INTEREST PAYMENT,,$0.72,$9812.73
03/21/2006,0006817,WASH GAS UTILITYCHECKPAYMT,$233.00,,$9579.73
03/21/2006,,POTOMAC RUN 1,$20.00,,$9559.73
03/21/2006,0006821,CHECK,$4.55,,$9555.18
03/21/2006,0006822,CHECK,$22.05,,$9533.13
03/21/2006,0006820,CHECK,$41.31,,$9491.82
03/21/2006,0006818,CHECK,$64.00,,$9427.82

	
Date,Check Number,Description,Debit,Credit,Running Balance

03/22/2006,0006778,CHECK,$850.00,,$8577.82
03/22/2006,0006793,CHECK,$850.00,,$7727.82
03/23/2006,,ITT ADVANCED ENGPAYROLL,,$4299.23,$12027.05
03/23/2006,0006823,AMERICAN EXPRESSCHECK PYMT,$1875.00,,$10152.05
03/23/2006,0006826,CHECK,$54.45,,$10097.60
03/23/2006,0006807,CHECK,$80.00,,$10017.60
03/23/2006,0006825,CHECK,$407.90,,$9609.70
03/24/2006,,POTOMAC RUN 2,$40.00,,$9569.70
03/24/2006,0006824,CHECK,$15.00,,$9554.70
03/27/2006,,OTHER ATM NETWORK FEE,$2.00,,$9552.70
03/27/2006,0006829,OLD NAVY OUTLET PURCHASE,$56.65,,$9496.05
03/27/2006,,WEGMANS,$101.00,,$9395.05
03/28/2006,,STATE FARM RO 27SFPP,$460.77,,$8934.28
03/28/2006,0006838,CHECK,$81.86,,$8852.42
03/28/2006,0006791,CHECK,$15.00,,$8837.42
03/28/2006,0006827,CHECK,$66.10,,$8771.32
03/28/2006,0006828,CHECK,$95.93,,$8675.39
03/29/2006,0006831,CHECK,$604.00,,$8071.39
04/03/2006,0006841,CHECK,$23.95,,$8047.44
04/03/2006,0006832,CHECK,$72.99,,$7974.45
04/03/2006,0006833,CHECK,$143.00,,$7831.45
04/03/2006,0006839,CHECK,$201.93,,$7629.52
04/04/2006,,COUNTRYSIDE,$40.00,,$7589.52
04/04/2006,0006846,CHECK,$18.33,,$7571.19
04/04/2006,0006842,CHECK,$55.23,,$7515.96
04/05/2006,0006845,CHECK,$16.36,,$7499.60
04/05/2006,0006811,CHECK,$29.00,,$7470.60
04/05/2006,0006847,CHECK,$405.00,,$7065.60
04/06/2006,,ITT ADVANCED ENGPAYROLL,,$3493.44,$10559.04
04/06/2006,0006848,CHECK,$84.61,,$10474.43
04/06/2006,0006816,CHECK,$850.00,,$9624.43
04/06/2006,0006830,CHECK,$850.00,,$8774.43
04/07/2006,,POTOMAC RUN 2,$40.00,,$8734.43
04/10/2006,,POTOMAC RUN 2,$100.00,,$8634.43
04/10/2006,0006837,CHECK,$15.00,,$8619.43
04/10/2006,0006840,CHECK,$100.00,,$8519.43
04/11/2006,0006858,DOM VA NC POWER BILLPYMT,$91.00,,$8428.43
04/11/2006,0006854,CHECK,$8.00,,$8420.43
04/11/2006,0006855,CHECK,$8.00,,$8412.43
04/11/2006,0006844,CHECK,$12.00,,$8400.43
04/11/2006,0006856,CHECK,$16.00,,$8384.43
04/11/2006,0006852,CHECK,$60.00,,$8324.43
04/11/2006,0006857,CHECK,$280.00,,$8044.43
04/12/2006,0006860,CHECK,$15.00,,$8029.43
04/12/2006,0006863,CHECK,$26.00,,$8003.43
04/12/2006,0006851,CHECK,$625.00,,$7378.43
04/13/2006,0006849,CHECK,$15.00,,$7363.43
04/13/2006,0006836,CHECK,$15.00,,$7348.43
04/13/2006,0006835,CHECK,$90.00,,$7258.43
04/14/2006,0006800,CHECK,$40.00,,$7218.43
04/17/2006,,DEPOSIT,,$489.00,$7707.43
04/17/2006,0006865,CHECK,$62.43,,$7645.00
04/18/2006,0006859,CHECK,$20.00,,$7625.00
04/19/2006,0006850,CHECK,$300.00,,$7325.00
04/20/2006,,ITT ADVANCED ENGPAYROLL,,$3212.32,$10537.32
04/20/2006,0006853,CHECK,$80.00,,$10457.32
04/20/2006,0006866,CHECK,$176.35,,$10280.97
04/20/2006,0006862,CHECK,$520.00,,$9760.97
04/21/2006,,INTEREST PAYMENT,,$0.70,$9761.67
04/21/2006,,POTOMAC RUN 2,$60.00,,$9701.67
04/21/2006,0006867,CHECK,$370.00,,$9331.67
04/24/2006,0006873,CHECK,$108.00,,$9223.67
04/24/2006,0006869,CHECK,$131.75,,$9091.92
04/25/2006,,DEPOSIT,,$3941.00,$13032.92
04/25/2006,0006872,WASH GAS UTILITYCHECKPAYMT,$152.00,,$12880.92
04/25/2006,,COUNTRYSIDE,$20.00,,$12860.92
04/25/2006,0006868,CHECK,$18.00,,$12842.92
04/25/2006,0006877,CHECK,$32.19,,$12810.73
04/25/2006,0006871,CHECK,$66.00,,$12744.73
04/26/2006,,STATE FARM RO 27SFPP,$460.77,,$12283.96
04/26/2006,0006874,CHECK,$480.00,,$11803.96
04/28/2006,0006876,AMERICAN EXPRESSCHECK PYMT,$1026.00,,$10777.96
04/28/2006,0006875,CHECK,$1427.00,,$9350.96
05/01/2006,,POTOMAC RUN 2,$60.00,,$9290.96
05/02/2006,0006879,CHECK,$45.19,,$9245.77
05/03/2006,0006861,CHECK,$850.00,,$8395.77
05/03/2006,0006870,CHECK,$850.00,,$7545.77
05/04/2006,,ITT ADVANCED ENGPAYROLL,,$3142.05,$10687.82
05/08/2006,,POTOMAC RUN 2,$120.00,,$10567.82
05/08/2006,0006882,CHECK,$40.97,,$10526.85
05/08/2006,0006885,CHECK,$75.40,,$10451.45
05/09/2006,0006884,CHECK,$48.20,,$10403.25
05/10/2006,0006843,CHECK,$147.00,,$10256.25
05/10/2006,0006881,CHECK,$2000.00,,$8256.25
05/11/2006,0006886,CHECK,$52.60,,$8203.65
05/12/2006,,SHELL OIL  24542,$15.86,,$8187.79
05/15/2006,0006896,DOM VA NC POWER BILLPYMT,$85.00,,$8102.79
05/15/2006,,POTOMAC RUN 2,$120.00,,$7982.79
05/15/2006,0006898,CHECK,$9.09,,$7973.70
05/15/2006,0006887,CHECK,$25.00,,$7948.70
05/15/2006,0006893,CHECK,$65.00,,$7883.70
05/15/2006,0006890,CHECK,$270.00,,$7613.70
05/16/2006,0006895,WASH GAS UTILITYCHECKPAYMT,$86.00,,$7527.70
05/16/2006,0006904,CHECK,$16.79,,$7510.91
05/16/2006,0006897,CHECK,$15.00,,$7495.91
05/16/2006,0006902,CHECK,$24.33,,$7471.58
05/16/2006,0006894,CHECK,$146.00,,$7325.58
05/18/2006,,ITT ADVANCED ENGPAYROLL,,$3833.67,$11159.25
05/18/2006,0006903,CHECK,$19.00,,$11140.25
05/18/2006,0006906,CHECK,$57.00,,$11083.25
05/19/2006,,INTEREST PAYMENT,,$0.72,$11083.97
05/19/2006,0006912,CHECK,$100.00,,$10983.97
05/19/2006,0006909,CHECK,$20.00,,$10963.97
05/19/2006,0006910,CHECK,$45.92,,$10918.05
05/19/2006,0006900,CHECK,$49.71,,$10868.34
05/19/2006,0006905,CHECK,$80.00,,$10788.34
05/19/2006,0006908,CHECK,$177.00,,$10611.34

Date,Check Number,Description,Debit,Credit,Running Balance

05/22/2006,,POTOMAC RUN 1,$100.00,,$10511.34
05/22/2006,0006878,CHECK,$25.00,,$10486.34
05/22/2006,0006907,CHECK,$35.00,,$10451.34
05/22/2006,0006888,CHECK,$100.00,,$10351.34
05/22/2006,0006913,CHECK,$131.51,,$10219.83
05/22/2006,0006911,CHECK,$177.00,,$10042.83
05/23/2006,0006889,CHECK,$20.00,,$10022.83
05/26/2006,,STATE FARM RO 27SFPP,$460.77,,$9562.06
05/30/2006,0006920,AMERICAN EXPRESSCHECK PYMT,$1011.00,,$8551.06
05/30/2006,,SFWY 1084 PIDGEON HILL,$40.00,,$8511.06
05/31/2006,0006915,CHECK,$9.19,,$8501.87
05/31/2006,0006921,CHECK,$44.75,,$8457.12
05/31/2006,0006914,CHECK,$606.40,,$7850.72
06/01/2006,,ITT ADVANCED ENGPAYROLL,,$3447.16,$11297.88
06/01/2006,0006927,CHECK,$17.50,,$11280.38
06/01/2006,0006924,CHECK,$69.63,,$11210.75
06/01/2006,0006917,CHECK,$85.00,,$11125.75
06/01/2006,0006891,CHECK,$460.00,,$10665.75
06/02/2006,0006925,CHECK,$40.00,,$10625.75
06/02/2006,0006918,CHECK,$828.00,,$9797.75
06/05/2006,,DEPOSIT,,$1589.40,$11387.15
06/05/2006,0006883,CHECK,$15.00,,$11372.15
06/05/2006,0006919,CHECK,$29.50,,$11342.65
06/06/2006,0006919,CHECK,$29.50,,$11313.15
06/06/2006,0006923,CHECK,$120.00,,$11193.15
06/07/2006,,REVERSE PAID ITEM,,$29.50,$11222.65
06/07/2006,0006922,CHECK,$40.00,,$11182.65
06/07/2006,0006892,CHECK,$850.00,,$10332.65
06/07/2006,0006916,CHECK,$850.00,,$9482.65
06/08/2006,0006931,CHECK,$509.00,,$8973.65
06/12/2006,,PLAZA AMERICA #1,$40.00,,$8933.65
06/12/2006,,POTOMAC RUN 2,$40.00,,$8893.65
06/12/2006,,PLAZA AMERICA #1,$60.00,,$8833.65
06/13/2006,0006901,CHECK,$60.00,,$8773.65
06/14/2006,0006934,CHECK,$7.30,,$8766.35
06/15/2006,,ITT ADVANCED ENGPAYROLL,,$3552.58,$12318.93
06/15/2006,0006899,CHECK,$44.00,,$12274.93
06/15/2006,0006937,CHECK,$106.25,,$12168.68
06/16/2006,0006938,CHECK,$71.99,,$12096.69
06/16/2006,0006880,CHECK,$40.00,,$12056.69
06/19/2006,0006942,WASH GAS UTILITYCHECKPAYMT,$47.00,,$12009.69
06/19/2006,0006943,DOM VA NC POWER BILLPYMT,$81.00,,$11928.69
06/19/2006,0006945,CHECK,$50.00,,$11878.69
06/19/2006,0006944,CHECK,$86.60,,$11792.09
06/20/2006,,INTEREST PAYMENT,,$0.88,$11792.97
06/20/2006,0006941,CHECK,$65.00,,$11727.97
Date,Check Number,Description,Debit,Credit,Running Balance

06/21/2006,,SHOPPERS FOOD /,$0.54,,$11727.43
06/21/2006,,SHELL OIL  24542,$69.20,,$11658.23
06/21/2006,0006940,CHECK,$39.00,,$11619.23
06/21/2006,0006935,CHECK,$410.00,,$11209.23
06/22/2006,,DEPOSIT,,$589.65,$11798.88
06/22/2006,,COUNTRYSIDE,$40.00,,$11758.88
06/22/2006,0006864,CHECK,$50.00,,$11708.88
06/22/2006,0006947,CHECK,$96.65,,$11612.23
06/22/2006,0006928,CHECK,$400.00,,$11212.23
06/23/2006,0006948,CHECK,$276.00,,$10936.23
06/26/2006,0006950,AMERICAN EXPRESSCHECK PYMT,$2129.00,,$8807.23
06/26/2006,,COUNTRYSIDE,$140.00,,$8667.23
06/26/2006,0006952,CHECK,$23.19,,$8644.04
06/27/2006,,STATE FARM RO 27SFPP,$342.06,,$8301.98
06/27/2006,0006939,CHECK,$89.00,,$8212.98
06/29/2006,,ITT ADVANCED ENGPAYROLL,,$3335.91,$11548.89
06/29/2006,0006955,CHECK,$100.00,,$11448.89
07/03/2006,,DEPOSIT,,$426.40,$11875.29
07/03/2006,0006956,CHECK,$62.95,,$11812.34
07/05/2006,0006959,CHECK,$138.00,,$11674.34
07/06/2006,0006963,CHECK,$25.00,,$11649.34
07/06/2006,0006962,CHECK,$120.48,,$11528.86
07/06/2006,0006961,CHECK,$280.00,,$11248.86
07/07/2006,0006960,CHECK,$369.00,,$10879.86
07/07/2006,0006949,CHECK,$520.00,,$10359.86
07/12/2006,0006964,CHECK,$35.35,,$10324.51
07/13/2006,,ITT ADVANCED ENGPAYROLL,,$3162.46,$13486.97
07/13/2006,,POTOMAC RUN 2,$20.00,,$13466.97
07/13/2006,,FTD*SONORA FLORI,$48.49,,$13418.48
07/13/2006,0006953,CHECK,$340.00,,$13078.48
07/14/2006,0006957,CHECK,$200.00,,$12878.48
07/18/2006,0006968,WASH GAS UTILITYCHECKPAYMT,$35.00,,$12843.48
07/18/2006,0006969,DOM VA NC POWER BILLPYMT,$131.00,,$12712.48
07/18/2006,6971,AMERICAN EXPRESSCHECK PYMT,$2562.00,,$10150.48
07/19/2006,0006967,CHECK,$15.00,,$10135.48
07/19/2006,0006966,CHECK,$450.00,,$9685.48
07/20/2006,0006970,CHECK,$76.74,,$9608.74
07/21/2006,,INTEREST PAYMENT,,$0.92,$9609.66
07/21/2006,0006951,CHECK,$850.00,,$8759.66
07/21/2006,0006954,CHECK,$850.00,,$7909.66
Date,Check Number,Description,Debit,Credit,Running Balance

07/24/2006,0006972,CHECK,$91.18,,$7818.48
07/24/2006,0006930,CHECK,$520.00,,$7298.48
07/26/2006,,STATE FARM RO 27SFPP,$342.06,,$6956.42
07/26/2006,0006976,CHECK,$300.00,,$6656.42
07/27/2006,,ITT ADVANCED ENGPAYROLL,,$3162.47,$9818.89
07/27/2006,0006932,CHECK,$88.00,,$9730.89
07/27/2006,0006975,CHECK,$122.73,,$9608.16
07/31/2006,,DEPOSIT,,$60.00,$9668.16
07/31/2006,0006982,CHASE           CHECK PYMT,$981.00,,$8687.16
08/01/2006,0006979,CHECK,$118.00,,$8569.16
08/01/2006,0006958,CHECK,$200.00,,$8369.16
08/02/2006,,DEPOSIT,,$1995.00,$10364.16
08/02/2006,0006980,CHECK,$198.00,,$10166.16
08/02/2006,0006977,CHECK,$460.00,,$9706.16
08/04/2006,0006981,CHECK,$20.00,,$9686.16
08/04/2006,0006983,CHECK,$53.34,,$9632.82
08/04/2006,0006984,CHECK,$60.90,,$9571.92
08/07/2006,,POTOMAC RUN 1,$240.00,,$9331.92
08/07/2006,0006965,CHECK,$850.00,,$8481.92
08/07/2006,0006978,CHECK,$850.00,,$7631.92
08/08/2006,0006946,CHECK,$60.00,,$7571.92
08/08/2006,0006987,CHECK,$60.00,,$7511.92
08/08/2006,0006986,CHECK,$200.00,,$7311.92
08/10/2006,,OTHER ATM NETWORK FEE,$2.00,,$7309.92
08/10/2006,,ITT ADVANCED ENGPAYROLL,,$3162.46,$10472.38
08/10/2006,,CICI'S PIZ,$201.50,,$10270.88
08/10/2006,0006929,CHECK,$20.00,,$10250.88
08/10/2006,0006988,CHECK,$270.00,,$9980.88
08/14/2006,,OTHER ATM NETWORK FEE,$2.00,,$9978.88
08/14/2006,,5/3 BK C. OH OF,$402.50,,$9576.38
08/14/2006,0006989,CHECK,$81.00,,$9495.38
08/15/2006,0006999,CHECK,$13.87,,$9481.51
08/15/2006,0006991,CHECK,$25.00,,$9456.51
08/17/2006,0006994,WASH GAS UTILITYCHECKPAYMT,$38.00,,$9418.51
08/17/2006,0006995,DOM VA NC POWER BILLPYMT,$185.00,,$9233.51
08/17/2006,,COUNTRYSIDE,$100.00,,$9133.51
08/17/2006,0006974,CHECK,$9.95,,$9123.56
08/17/2006,0006998,CHECK,$128.00,,$8995.56
08/18/2006,,DEPOSIT,,$1108.00,$10103.56
08/18/2006,,SHOPPERS FOOD/PHARM 26,$93.98,,$10009.58
08/18/2006,0006997,CHECK,$15.00,,$9994.58
08/18/2006,0007000,CHECK,$150.00,,$9844.58
08/21/2006,,INTEREST PAYMENT,,$0.76,$9845.34
08/21/2006,0007003,AMERICAN EXPRESSCHECK PYMT,$1466.00,,$8379.34
08/21/2006,0006996,CHECK,$151.00,,$8228.34
Date,Check Number,Description,Debit,Credit,Running Balance

08/22/2006,0007002,CHECK,$58.92,,$8169.42
08/23/2006,0007004,CHECK,$353.06,,$7816.36
08/23/2006,0006992,CHECK,$450.00,,$7366.36
08/24/2006,,ITT ADVANCED ENGPAYROLL,,$3162.46,$10528.82
08/24/2006,,DEPOSITED ITEM RETURNED,$198.00,,$10330.82
08/24/2006,,DEPOSITED ITEM RETURNED FEE,$6.50,,$10324.32
08/24/2006,0006933,CHECK,$80.00,,$10244.32
08/24/2006,0007001,CHECK,$100.00,,$10144.32
08/25/2006,0007005,CHECK,$41.34,,$10102.98
08/28/2006,,STATE FARM RO 27SFPP,$342.06,,$9760.92
08/28/2006,,WORLDGATE CENTER,$60.00,,$9700.92
08/29/2006,,WORLDGATE CENTER,$40.00,,$9660.92
08/29/2006,0007009,CHECK,$62.74,,$9598.18
08/29/2006,0007015,CHECK,$85.00,,$9513.18
08/29/2006,0007008,CHECK,$35.84,,$9477.34
08/29/2006,0007006,CHECK,$39.00,,$9438.34
08/29/2006,0006985,CHECK,$198.00,,$9240.34
08/30/2006,,SHOPPERS FOOD/PHARM 26,$31.24,,$9209.10
08/30/2006,0007007,CHECK,$240.00,,$8969.10
08/31/2006,0007014,CHASE           CHECK PYMT,$803.00,,$8166.10
08/31/2006,0007011,CHECK,$31.51,,$8134.59
09/05/2006,0007018,CHECK,$44.37,,$8090.22
09/06/2006,0007010,CHECK,$20.00,,$8070.22
09/07/2006,,ITT ADVANCED ENGPAYROLL,,$3303.04,$11373.26
09/07/2006,0007019,CHECK,$48.83,,$11324.43
09/11/2006,,POTOMAC RUN 2,$40.00,,$11284.43
09/11/2006,0007021,CHECK,$58.62,,$11225.81
09/12/2006,0007022,CHECK,$134.23,,$11091.58
09/13/2006,0007020,CHECK,$13.28,,$11078.30
09/13/2006,0007032,CHECK,$100.00,,$10978.30
09/14/2006,0007027,WASH GAS UTILITYCHECKPAYMT,$28.00,,$10950.30
09/14/2006,0007028,DOM VA NC POWER BILLPYMT,$134.00,,$10816.30
09/14/2006,0007024,CHECK,$270.00,,$10546.30
09/15/2006,0007026,CHECK,$64.00,,$10482.30
09/15/2006,0007030,CHECK,$1047.00,,$9435.30
09/18/2006,0007036,CHECK,$19.99,,$9415.31
09/18/2006,0006993,CHECK,$850.00,,$8565.31
09/18/2006,0007013,CHECK,$850.00,,$7715.31
09/19/2006,,DEPOSIT,,$219.26,$7934.57
09/19/2006,0007038,CHECK,$105.87,,$7828.70
09/20/2006,,INTEREST PAYMENT,,$0.77,$7829.47
